site_id,utc_time,epoch_time,lat,lon,sitetype,pm25,pm10,no2,co,o3,so2,weather,temperature,pressure,humidity,wind_direction,wind_speed_kmph
tiantan_aq,2018-04-29 10:00:00,1524996000,39.89,116.41,Urban Stations,,141,24,1.1,178,13,PARTLY_CLOUDY_DAY,27.19,996.35,27.17,130.79,3.13
guanyuan_aq,2018-04-29 10:00:00,1524996000,39.93,116.34,Urban Stations,163,191,41,1.1,203,19,HAZE,27.07,994.29,27.12,131.98,4.46
wanshouxigong_aq,2018-04-29 10:00:00,1524996000,39.88,116.35,Urban Stations,120,210,31,1.4,176,11,PARTLY_CLOUDY_DAY,27.14,995.31,27.08,145.46,3.96
aotizhongxin_aq,2018-04-29 10:00:00,1524996000,39.98,116.4,Urban Stations,124,153,45,0.8,195,14,PARTLY_CLOUDY_DAY,27.14,994.77,28.17,96.27,4.74
nongzhanguan_aq,2018-04-29 10:00:00,1524996000,39.94,116.46,Urban Stations,107,182,37,1.1,185,13,PARTLY_CLOUDY_DAY,27.51,996.94,27.72,123.7,3.19
wanliu_aq,2018-04-29 10:00:00,1524996000,39.99,116.29,Urban Stations,123,193,39,0.9,203,2,PARTLY_CLOUDY_DAY,27,991.81,27.42,114.69,5.72
beibuxinqu_aq,2018-04-29 10:00:00,1524996000,40.09,116.17,Urban Stations,102,201,47,1.3,187,10,CLEAR_DAY,26.92,977.86,28.25,117.78,7.01
zhiwuyuan_aq,2018-04-29 10:00:00,1524996000,40,116.21,Urban Stations,,,,,,,CLEAR_DAY,26.92,985.87,27.23,122.93,6.97
fengtaihuayuan_aq,2018-04-29 10:00:00,1524996000,39.86,116.28,Urban Stations,169,181,32,1.2,190,15,HAZE,26.9,993.66,27,158.36,5.06
yungang_aq,2018-04-29 10:00:00,1524996000,39.82,116.15,Urban Stations,114,158,29,1,176,12,HAZE,26.19,985.38,27.69,171.49,6.16
gucheng_aq,2018-04-29 10:00:00,1524996000,39.91,116.18,Urban Stations,130,140,32,1,196,9,HAZE,26.69,986.95,27.23,146.16,5.93
fangshan_aq,2018-04-29 10:00:00,1524996000,39.74,116.14,Suburban Stations,119,229,42,1.1,204,14,CLEAR_DAY,26,988.19,28.18,186.77,6.73
daxing_aq,2018-04-29 10:00:00,1524996000,39.72,116.4,Suburban Stations,130,216,27,0.9,178,13,CLEAR_DAY,27.06,997.24,27.05,218.71,6.01
yizhuang_aq,2018-04-29 10:00:00,1524996000,39.8,116.51,Suburban Stations,94,150,32,1.1,194,9,CLEAR_DAY,27.87,997.55,27.04,219.4,3.58
tongzhou_aq,2018-04-29 10:00:00,1524996000,39.89,116.66,Suburban Stations,96,187,25,0.9,214,15,PARTLY_CLOUDY_DAY,27.92,998.53,28.41,240.26,3.23
shunyi_aq,2018-04-29 10:00:00,1524996000,40.13,116.66,Suburban Stations,109,164,26,1.4,208,19,PARTLY_CLOUDY_DAY,27.08,997.03,32.45,34.99,5.99
pingchang_aq,2018-04-29 10:00:00,1524996000,40.22,116.23,Suburban Stations,96,141,39,0.7,177,11,CLEAR_DAY,27,977.69,30.1,110.56,7.6
mentougou_aq,2018-04-29 10:00:00,1524996000,39.94,116.11,Suburban Stations,125,180,42,1,197,10,HAZE,26.25,973.76,27.84,142.88,6.24
pinggu_aq,2018-04-29 10:00:00,1524996000,40.14,117.1,Suburban Stations,88,147,29,1,260,12,PARTLY_CLOUDY_DAY,27.13,983.54,36.69,323.04,4.16
huairou_aq,2018-04-29 10:00:00,1524996000,40.33,116.63,Suburban Stations,112,169,44,0.8,191,12,PARTLY_CLOUDY_DAY,26.15,977.62,38.58,64.56,6.56
miyun_aq,2018-04-29 10:00:00,1524996000,40.37,116.83,Suburban Stations,105,161,37,1,229,10,PARTLY_CLOUDY_DAY,26,979.24,38.69,52.2,4.87
yanqin_aq,2018-04-29 10:00:00,1524996000,40.45,115.97,Suburban Stations,163,277,42,0.9,188,5,HAZE,24,927.17,26.35,180.99,3.32
dingling_aq,2018-04-29 10:00:00,1524996000,40.29,116.22,Other Stations,115,170,68,1,160,9,CLEAR_DAY,26.84,964.82,31.19,111.35,7.14
badaling_aq,2018-04-29 10:00:00,1524996000,40.37,115.99,Other Stations,184,362,74,1.1,195,5,CLEAR_DAY,24.42,934.69,26.18,173.56,3.3
miyunshuiku_aq,2018-04-29 10:00:00,1524996000,40.5,116.91,Other Stations,97,142,21,0.8,208,11,RAIN,26,969.25,40.91,81.87,2.52
donggaocun_aq,2018-04-29 10:00:00,1524996000,40.1,117.12,Other Stations,81,108,21,0.8,209,15,PARTLY_CLOUDY_DAY,27.2,985.08,36.37,315.73,3.82
yongledian_aq,2018-04-29 10:00:00,1524996000,39.71,116.78,Other Stations,74,145,33,1.2,222,13,CLEAR_DAY,28.73,999.37,26.36,233.14,6.88
yufa_aq,2018-04-29 10:00:00,1524996000,39.52,116.3,Other Stations,118,202,19,1,206,15,CLEAR_DAY,26.99,997.89,28.64,228.38,9.26
liulihe_aq,2018-04-29 10:00:00,1524996000,39.58,116,Other Stations,158,239,30,1.1,188,17,CLEAR_DAY,26,989.77,31.31,210.77,7.34
qianmen_aq,2018-04-29 10:00:00,1524996000,39.9,116.39,Stations Near Traffic,124,190,56,1.2,178,19,PARTLY_CLOUDY_DAY,27.09,996.44,27.09,125.39,2.68
yongdingmennei_aq,2018-04-29 10:00:00,1524996000,39.88,116.39,Stations Near Traffic,117,175,67,1.3,207,24,PARTLY_CLOUDY_DAY,27.21,996.26,27.19,135.92,3.38
xizhimenbei_aq,2018-04-29 10:00:00,1524996000,39.95,116.35,Stations Near Traffic,,,,,,,PARTLY_CLOUDY_DAY,27.07,993.42,27.67,112.28,5.06
nansanhuan_aq,2018-04-29 10:00:00,1524996000,39.86,116.37,Stations Near Traffic,107,201,110,1.3,115,15,PARTLY_CLOUDY_DAY,27.16,996.09,27.07,156.01,3.9
dongsihuan_aq,2018-04-29 10:00:00,1524996000,39.94,116.48,Stations Near Traffic,99,168,45,1,186,16,PARTLY_CLOUDY_DAY,27.57,997.17,28.08,116.67,3.21
dongsi_aq,2018-04-29 11:00:00,1524999600,39.93,116.42,Urban Stations,124,180,31,1.2,204,18,HAZE,25.9,996.21,31.26,70.11,5.1
tiantan_aq,2018-04-29 11:00:00,1524999600,39.89,116.41,Urban Stations,,151,39,1.2,144,9,HAZE,25.79,996.46,30.85,73.94,4.18
guanyuan_aq,2018-04-29 11:00:00,1524999600,39.93,116.34,Urban Stations,152,184,42,1.1,183,16,HAZE,25.33,994.77,30.46,68.87,4.37
wanshouxigong_aq,2018-04-29 11:00:00,1524999600,39.88,116.35,Urban Stations,130,223,32,1.4,142,8,HAZE,25.4,995.72,30.44,87.49,3.68
aotizhongxin_aq,2018-04-29 11:00:00,1524999600,39.98,116.4,Urban Stations,118,150,36,1,196,12,PARTLY_CLOUDY_DAY,25.98,995.2,32.2,51.3,6.77
nongzhanguan_aq,2018-04-29 11:00:00,1524999600,39.94,116.46,Urban Stations,114,185,33,1.1,183,13,PARTLY_CLOUDY_DAY,26.07,997.32,31.43,65.21,5.66
wanliu_aq,2018-04-29 11:00:00,1524999600,39.99,116.29,Urban Stations,112,190,44,1,165,2,PARTLY_CLOUDY_DAY,25.45,992.18,30.85,68.46,5.77
beibuxinqu_aq,2018-04-29 11:00:00,1524999600,40.09,116.17,Urban Stations,91,290,53,1.2,156,8,CLEAR_DAY,26.26,977.7,32,70.36,5.65
zhiwuyuan_aq,2018-04-29 11:00:00,1524999600,40,116.21,Urban Stations,,,,,,,CLEAR_DAY,25.22,986.48,30.39,81.02,5.46
fengtaihuayuan_aq,2018-04-29 11:00:00,1524999600,39.86,116.28,Urban Stations,147,200,47,1.3,162,14,HAZE,24.8,994.23,30.08,100.88,3.18
yungang_aq,2018-04-29 11:00:00,1524999600,39.82,116.15,Urban Stations,112,173,36,1.1,152,8,CLEAR_DAY,24.42,985.3,30.77,154.75,2.86
gucheng_aq,2018-04-29 11:00:00,1524999600,39.91,116.18,Urban Stations,127,136,47,1.1,168,8,CLEAR_DAY,25.22,987.61,30.23,106.44,3.62
fangshan_aq,2018-04-29 11:00:00,1524999600,39.74,116.14,Suburban Stations,131,244,44,1.3,200,12,CLEAR_DAY,24.07,988.16,31.53,186.26,3.72
daxing_aq,2018-04-29 11:00:00,1524999600,39.72,116.4,Suburban Stations,143,215,35,1,169,10,CLEAR_DAY,24.19,997.63,30.23,223.15,2.39
yizhuang_aq,2018-04-29 11:00:00,1524999600,39.8,116.51,Suburban Stations,99,141,37,1.2,181,6,CLEAR_DAY,26.37,997.92,30.21,290.11,2.46
tongzhou_aq,2018-04-29 11:00:00,1524999600,39.89,116.66,Suburban Stations,99,179,26,1,199,13,PARTLY_CLOUDY_DAY,25.13,999.04,32.33,105.66,6.74
shunyi_aq,2018-04-29 11:00:00,1524999600,40.13,116.66,Suburban Stations,106,151,32,1.2,195,17,PARTLY_CLOUDY_DAY,25.72,997.47,37.64,25.04,10.84
pingchang_aq,2018-04-29 11:00:00,1524999600,40.22,116.23,Suburban Stations,90,157,40,0.8,162,10,CLEAR_DAY,27,976.96,34.19,61.04,6.8
mentougou_aq,2018-04-29 11:00:00,1524999600,39.94,116.11,Suburban Stations,114,177,48,1.1,183,10,CLEAR_DAY,24.97,974.97,30.98,106.69,3.44
pinggu_aq,2018-04-29 11:00:00,1524999600,40.14,117.1,Suburban Stations,96,136,34,1.1,222,9,PARTLY_CLOUDY_NIGHT,26.13,984.44,42.15,58.22,8.33
huairou_aq,2018-04-29 11:00:00,1524999600,40.33,116.63,Suburban Stations,110,198,50,0.9,181,11,RAIN,25.07,978.95,42.95,33.62,10.36
miyun_aq,2018-04-29 11:00:00,1524999600,40.37,116.83,Suburban Stations,102,148,26,1,214,9,RAIN,25,978.72,43.62,16.15,10.32
yanqin_aq,2018-04-29 11:00:00,1524999600,40.45,115.97,Suburban Stations,112,288,27,0.5,108,2,PARTLY_CLOUDY_DAY,25,928.42,33.54,66.13,7.12
dingling_aq,2018-04-29 11:00:00,1524999600,40.29,116.22,Other Stations,98,146,66,0.9,143,9,CLEAR_DAY,26.89,969.58,35.72,58.3,7.08
badaling_aq,2018-04-29 11:00:00,1524999600,40.37,115.99,Other Stations,140,265,51,0.8,162,4,CLEAR_DAY,25.28,934.67,32.48,95.96,6.17
miyunshuiku_aq,2018-04-29 11:00:00,1524999600,40.5,116.91,Other Stations,96,111,16,0.8,209,10,PARTLY_CLOUDY_DAY,25,969.89,45.07,9.93,9.21
donggaocun_aq,2018-04-29 11:00:00,1524999600,40.1,117.12,Other Stations,79,106,19,0.8,193,12,PARTLY_CLOUDY_NIGHT,26.2,986.25,41.6,26.08,7.74
yongledian_aq,2018-04-29 11:00:00,1524999600,39.71,116.78,Other Stations,80,189,63,1.3,166,10,CLEAR_DAY,26.48,999.75,30.17,273.94,3.33
yufa_aq,2018-04-29 11:00:00,1524999600,39.52,116.3,Other Stations,123,215,20,1,168,9,CLEAR_DAY,24,998.19,32.85,230.18,7.44
liulihe_aq,2018-04-29 11:00:00,1524999600,39.58,116,Other Stations,160,298,42,1.1,154,12,CLEAR_DAY,25.59,989.57,35.37,225.16,5.76
qianmen_aq,2018-04-29 11:00:00,1524999600,39.9,116.39,Stations Near Traffic,136,215,54,1.2,167,16,HAZE,25.89,996.37,30.93,62.21,4.19
yongdingmennei_aq,2018-04-29 11:00:00,1524999600,39.88,116.39,Stations Near Traffic,132,207,108,1.5,157,17,HAZE,25.67,996.45,30.77,79.08,4.05
xizhimenbei_aq,2018-04-29 11:00:00,1524999600,39.95,116.35,Stations Near Traffic,142,146,58,1.1,152,14,PARTLY_CLOUDY_DAY,25.68,993.9,31.35,62.54,5.8
nansanhuan_aq,2018-04-29 11:00:00,1524999600,39.86,116.37,Stations Near Traffic,118,190,73,1.3,122,12,HAZE,25.22,996.41,30.43,100.16,3.33
dongsihuan_aq,2018-04-29 11:00:00,1524999600,39.94,116.48,Stations Near Traffic,101,148,51,1.1,171,15,PARTLY_CLOUDY_DAY,26.19,997.56,31.93,61.08,6.2
dongsi_aq,2018-04-29 12:00:00,1525003200,39.93,116.42,Urban Stations,125,152,49,1.2,166,17,PARTLY_CLOUDY_NIGHT,25.12,997.4,35.7,29.9,9.99
tiantan_aq,2018-04-29 12:00:00,1525003200,39.89,116.41,Urban Stations,,154,51,1.3,83,7,PARTLY_CLOUDY_NIGHT,24.91,997.64,35.2,29.85,9.46
guanyuan_aq,2018-04-29 12:00:00,1525003200,39.93,116.34,Urban Stations,150,,55,1.2,146,14,HAZE,24.75,995.3,34.92,34.16,8.44
wanshouxigong_aq,2018-04-29 12:00:00,1525003200,39.88,116.35,Urban Stations,135,161,36,1.5,115,6,PARTLY_CLOUDY_NIGHT,24.67,996.63,34.92,31.91,8.29
aotizhongxin_aq,2018-04-29 12:00:00,1525003200,39.98,116.4,Urban Stations,103,110,56,1,153,12,PARTLY_CLOUDY_NIGHT,25.19,996.36,36.6,31.91,10.75
nongzhanguan_aq,2018-04-29 12:00:00,1525003200,39.94,116.46,Urban Stations,107,166,45,1.1,140,10,PARTLY_CLOUDY_NIGHT,25.2,998.49,36.06,27.29,10.68
wanliu_aq,2018-04-29 12:00:00,1525003200,39.99,116.29,Urban Stations,107,177,60,1.1,132,2,PARTLY_CLOUDY_NIGHT,25,992.8,35.39,36.35,9.17
beibuxinqu_aq,2018-04-29 12:00:00,1525003200,40.09,116.17,Urban Stations,86,216,62,1.2,124,6,CLEAR_NIGHT,25,979.25,36.58,34.42,8.57
zhiwuyuan_aq,2018-04-29 12:00:00,1525003200,40,116.21,Urban Stations,,,,,,,PARTLY_CLOUDY_NIGHT,25,983.93,35.11,38.92,7.77
fengtaihuayuan_aq,2018-04-29 12:00:00,1525003200,39.86,116.28,Urban Stations,151,194,62,1.3,133,14,HAZE,24.4,994.64,34.3,35.23,6.59
yungang_aq,2018-04-29 12:00:00,1525003200,39.82,116.15,Urban Stations,114,183,56,1.1,113,7,CLEAR_NIGHT,23.97,987.07,34.49,32.85,3.58
gucheng_aq,2018-04-29 12:00:00,1525003200,39.91,116.18,Urban Stations,130,146,54,1.1,158,7,CLEAR_NIGHT,24.77,987.95,34.33,38.94,5.99
fangshan_aq,2018-04-29 12:00:00,1525003200,39.74,116.14,Suburban Stations,134,257,81,1.3,124,9,CLEAR_NIGHT,23.39,989.84,35.23,92.38,2.43
daxing_aq,2018-04-29 12:00:00,1525003200,39.72,116.4,Suburban Stations,157,245,74,1.3,2,9,CLEAR_NIGHT,23.3,998.48,35.23,71.78,4.77
yizhuang_aq,2018-04-29 12:00:00,1525003200,39.8,116.51,Suburban Stations,121,172,58,1.5,132,3,PARTLY_CLOUDY_NIGHT,25.25,998.93,35.95,18.75,8.39
tongzhou_aq,2018-04-29 12:00:00,1525003200,39.89,116.66,Suburban Stations,102,194,32,1,173,11,PARTLY_CLOUDY_NIGHT,23.58,1000.06,38.24,17.71,11.9
shunyi_aq,2018-04-29 12:00:00,1525003200,40.13,116.66,Suburban Stations,111,156,30,1.2,186,15,PARTLY_CLOUDY_NIGHT,25.76,998.59,43.64,20.47,14.69
pingchang_aq,2018-04-29 12:00:00,1525003200,40.22,116.23,Suburban Stations,94,154,39,0.8,143,8,CLEAR_NIGHT,25,979.26,39.42,31.36,9.9
mentougou_aq,2018-04-29 12:00:00,1525003200,39.94,116.11,Suburban Stations,99,175,58,1,163,8,PARTLY_CLOUDY_NIGHT,24.85,975.51,35.06,34.56,5.54
pinggu_aq,2018-04-29 12:00:00,1525003200,40.14,117.1,Suburban Stations,97,128,32,1,205,8,PARTLY_CLOUDY_NIGHT,25.13,986.55,48.03,14.12,12.51
huairou_aq,2018-04-29 12:00:00,1525003200,40.33,116.63,Suburban Stations,111,203,44,0.9,182,9,PARTLY_CLOUDY_NIGHT,24.3,980.04,48.87,20.57,13.89
miyun_aq,2018-04-29 12:00:00,1525003200,40.37,116.83,Suburban Stations,97,145,39,1,184,7,PARTLY_CLOUDY_NIGHT,22.3,980.42,49.69,12.77,14.56
yanqin_aq,2018-04-29 12:00:00,1525003200,40.45,115.97,Suburban Stations,58,164,15,0.2,77,2,PARTLY_CLOUDY_NIGHT,24,929.58,40.17,19.37,11.89
dingling_aq,2018-04-29 12:00:00,1525003200,40.29,116.22,Other Stations,98,128,58,0.9,136,7,CLEAR_NIGHT,24.95,968.51,41.3,28.91,10.32
badaling_aq,2018-04-29 12:00:00,1525003200,40.37,115.99,Other Stations,30,131,15,0.2,78,2,PARTLY_CLOUDY_NIGHT,24.14,936.84,38.63,17.69,10.85
miyunshuiku_aq,2018-04-29 12:00:00,1525003200,40.5,116.91,Other Stations,67,104,9,0.5,172,3,PARTLY_CLOUDY_NIGHT,22,971.19,50.4,8.59,14.15
donggaocun_aq,2018-04-29 12:00:00,1525003200,40.1,117.12,Other Stations,77,117,22,0.8,184,11,PARTLY_CLOUDY_NIGHT,25.2,989.21,47.11,16.47,12.13
yongledian_aq,2018-04-29 12:00:00,1525003200,39.71,116.78,Other Stations,97,218,64,1.3,117,5,CLEAR_NIGHT,23.87,1000.67,36.12,63.05,5.69
yufa_aq,2018-04-29 12:00:00,1525003200,39.52,116.3,Other Stations,141,216,34,1.1,134,8,CLEAR_NIGHT,23,999.01,37.66,282.46,3.04
liulihe_aq,2018-04-29 12:00:00,1525003200,39.58,116,Other Stations,170,324,38,1.1,131,10,CLEAR_NIGHT,24.59,991.03,39.58,274.91,2.6
qianmen_aq,2018-04-29 12:00:00,1525003200,39.9,116.39,Stations Near Traffic,128,146,51,1.2,151,16,PARTLY_CLOUDY_NIGHT,24.96,997.64,35.1,30.25,9.76
yongdingmennei_aq,2018-04-29 12:00:00,1525003200,39.88,116.39,Stations Near Traffic,141,183,175,1.8,67,14,PARTLY_CLOUDY_NIGHT,24.82,997.56,35.19,29.84,9.19
xizhimenbei_aq,2018-04-29 12:00:00,1525003200,39.95,116.35,Stations Near Traffic,141,,65,1.1,131,12,PARTLY_CLOUDY_NIGHT,25.07,994.56,35.61,34.77,9.49
nansanhuan_aq,2018-04-29 12:00:00,1525003200,39.86,116.37,Stations Near Traffic,129,183,92,1.4,93,12,PARTLY_CLOUDY_NIGHT,24.43,997.36,35.04,28.9,8.12
dongsihuan_aq,2018-04-29 12:00:00,1525003200,39.94,116.48,Stations Near Traffic,98,161,94,1.2,103,14,PARTLY_CLOUDY_NIGHT,25.33,998.8,36.51,26.3,11.19
dongsi_aq,2018-04-29 13:00:00,1525006800,39.93,116.42,Urban Stations,111,149,51,1.1,149,17,PARTLY_CLOUDY_NIGHT,25.07,999.23,40.97,22.22,14.88
tiantan_aq,2018-04-29 13:00:00,1525006800,39.89,116.41,Urban Stations,,176,54,1.1,137,12,PARTLY_CLOUDY_NIGHT,25.31,999.43,40.35,22.26,14.7
guanyuan_aq,2018-04-29 13:00:00,1525006800,39.93,116.34,Urban Stations,124,135,46,1,160,16,PARTLY_CLOUDY_NIGHT,24.78,997.35,39.46,24.19,13.81
wanshouxigong_aq,2018-04-29 13:00:00,1525006800,39.88,116.35,Urban Stations,114,139,44,1.3,121,9,PARTLY_CLOUDY_NIGHT,24.89,998.34,39.75,23.2,14.06
aotizhongxin_aq,2018-04-29 13:00:00,1525006800,39.98,116.4,Urban Stations,99,135,53,1,141,11,PARTLY_CLOUDY_NIGHT,25.27,998.42,41.82,22.7,14.83
nongzhanguan_aq,2018-04-29 13:00:00,1525006800,39.94,116.46,Urban Stations,94,148,50,1.1,125,11,PARTLY_CLOUDY_NIGHT,24.62,1000.32,41.93,21.34,15.51
wanliu_aq,2018-04-29 13:00:00,1525006800,39.99,116.29,Urban Stations,101,168,58,1,132,2,PARTLY_CLOUDY_NIGHT,24.38,994.74,40.05,24.98,13.42
beibuxinqu_aq,2018-04-29 13:00:00,1525006800,40.09,116.17,Urban Stations,91,249,70,1.3,75,4,PARTLY_CLOUDY_NIGHT,24.76,981.92,41.43,24,12.02
zhiwuyuan_aq,2018-04-29 13:00:00,1525006800,40,116.21,Urban Stations,,,,,,,PARTLY_CLOUDY_NIGHT,24.21,989.48,38.64,26.88,12.19
fengtaihuayuan_aq,2018-04-29 13:00:00,1525006800,39.86,116.28,Urban Stations,132,166,51,1.2,145,14,PARTLY_CLOUDY_NIGHT,24.36,996.87,38.31,24.74,12.93
yungang_aq,2018-04-29 13:00:00,1525006800,39.82,116.15,Urban Stations,110,186,45,1,134,8,PARTLY_CLOUDY_NIGHT,23.82,988.33,37.95,24.81,10.45
gucheng_aq,2018-04-29 13:00:00,1525006800,39.91,116.18,Urban Stations,110,131,55,1,141,7,PARTLY_CLOUDY_NIGHT,24.55,990.31,37.88,26.25,11.66
fangshan_aq,2018-04-29 13:00:00,1525006800,39.74,116.14,Suburban Stations,125,239,89,1.2,98,9,PARTLY_CLOUDY_NIGHT,23.14,990.9,38.39,23.44,10.04
daxing_aq,2018-04-29 13:00:00,1525006800,39.72,116.4,Suburban Stations,161,258,108,1.2,56,8,PARTLY_CLOUDY_NIGHT,23.31,1000.13,40.91,17.58,13.81
yizhuang_aq,2018-04-29 13:00:00,1525006800,39.8,116.51,Suburban Stations,112,168,67,1.3,129,5,PARTLY_CLOUDY_NIGHT,24.41,1000.66,42.81,18.11,15.51
tongzhou_aq,2018-04-29 13:00:00,1525006800,39.89,116.66,Suburban Stations,104,182,31,0.9,157,9,PARTLY_CLOUDY_NIGHT,22.25,1001.7,46.44,18.07,16.59
shunyi_aq,2018-04-29 13:00:00,1525006800,40.13,116.66,Suburban Stations,114,,27,1.2,177,13,PARTLY_CLOUDY_NIGHT,24.52,1000.32,50.41,16.08,16.45
pingchang_aq,2018-04-29 13:00:00,1525006800,40.22,116.23,Suburban Stations,108,140,32,0.8,143,7,PARTLY_CLOUDY_NIGHT,24.93,978.99,44.49,21.58,12.5
mentougou_aq,2018-04-29 13:00:00,1525006800,39.94,116.11,Suburban Stations,101,179,62,1,141,7,PARTLY_CLOUDY_NIGHT,24.64,978.44,39.2,24.94,10.46
pinggu_aq,2018-04-29 13:00:00,1525006800,40.14,117.1,Suburban Stations,103,135,41,1.1,170,7,PARTLY_CLOUDY_NIGHT,24.87,986.5,54.84,21.39,14.61
huairou_aq,2018-04-29 13:00:00,1525006800,40.33,116.63,Suburban Stations,117,169,40,0.8,164,7,PARTLY_CLOUDY_NIGHT,23.3,980.12,56.01,12.44,14.96
miyun_aq,2018-04-29 13:00:00,1525006800,40.37,116.83,Suburban Stations,56,107,13,0.6,156,4,PARTLY_CLOUDY_NIGHT,23.85,980.72,56.76,9.41,15.33
yanqin_aq,2018-04-29 13:00:00,1525006800,40.45,115.97,Suburban Stations,43,168,15,0.2,85,2,PARTLY_CLOUDY_NIGHT,24,930.62,45.51,23.03,13.21
dingling_aq,2018-04-29 13:00:00,1525006800,40.29,116.22,Other Stations,104,126,55,0.9,118,6,PARTLY_CLOUDY_NIGHT,24.95,965.73,46.77,21.26,12.5
badaling_aq,2018-04-29 13:00:00,1525006800,40.37,115.99,Other Stations,22,149,20,0.2,78,2,PARTLY_CLOUDY_NIGHT,24.14,936.86,44.38,20.83,12.39
miyunshuiku_aq,2018-04-29 13:00:00,1525006800,40.5,116.91,Other Stations,59,124,9,0.5,144,2,PARTLY_CLOUDY_NIGHT,24,972.24,57.92,7.87,15
donggaocun_aq,2018-04-29 13:00:00,1525006800,40.1,117.12,Other Stations,85,118,18,0.8,190,10,PARTLY_CLOUDY_NIGHT,24.8,988.41,54.21,24.02,14.58
yongledian_aq,2018-04-29 13:00:00,1525006800,39.71,116.78,Other Stations,114,188,73,1.4,86,4,PARTLY_CLOUDY_NIGHT,22.93,1002.17,44.83,18.32,13.61
yufa_aq,2018-04-29 13:00:00,1525006800,39.52,116.3,Other Stations,150,198,28,1.1,124,7,CLEAR_NIGHT,23,1000.43,42.27,11.76,11.12
liulihe_aq,2018-04-29 13:00:00,1525006800,39.58,116,Other Stations,198,377,53,1.2,102,9,PARTLY_CLOUDY_NIGHT,23.37,991.9,41.98,17.86,8.68
qianmen_aq,2018-04-29 13:00:00,1525006800,39.9,116.39,Stations Near Traffic,115,134,60,1.1,132,16,PARTLY_CLOUDY_NIGHT,25.66,999.48,40.15,22.29,14.73
yongdingmennei_aq,2018-04-29 13:00:00,1525006800,39.88,116.39,Stations Near Traffic,116,124,97,1.3,145,17,PARTLY_CLOUDY_NIGHT,25.13,999.33,40.33,22.33,14.61
xizhimenbei_aq,2018-04-29 13:00:00,1525006800,39.95,116.35,Stations Near Traffic,136,155,72,1.1,116,12,PARTLY_CLOUDY_NIGHT,24.78,996.75,40.24,24.15,13.98
nansanhuan_aq,2018-04-29 13:00:00,1525006800,39.86,116.37,Stations Near Traffic,106,186,94,1.2,93,13,PARTLY_CLOUDY_NIGHT,24.72,999.08,40.16,22.15,14.28
dongsihuan_aq,2018-04-29 13:00:00,1525006800,39.94,116.48,Stations Near Traffic,100,193,125,1.2,75,14,PARTLY_CLOUDY_NIGHT,24.59,1000.57,42.7,20.79,15.73
dongsi_aq,2018-04-29 14:00:00,1525010400,39.93,116.42,Urban Stations,108,121,38,0.9,155,13,PARTLY_CLOUDY_NIGHT,24.22,1000.96,45.08,18.96,18.75
tiantan_aq,2018-04-29 14:00:00,1525010400,39.89,116.41,Urban Stations,,165,58,1.1,124,12,PARTLY_CLOUDY_NIGHT,24.43,1001.16,44.69,19.31,19.24
guanyuan_aq,2018-04-29 14:00:00,1525010400,39.93,116.34,Urban Stations,128,144,52,1,140,13,PARTLY_CLOUDY_NIGHT,23.85,999.19,43.46,20.34,18.28
wanshouxigong_aq,2018-04-29 14:00:00,1525010400,39.88,116.35,Urban Stations,103,162,40,1.2,124,9,PARTLY_CLOUDY_NIGHT,24.01,1000.15,44.24,19.89,19.07
aotizhongxin_aq,2018-04-29 14:00:00,1525010400,39.98,116.4,Urban Stations,100,123,53,0.9,126,9,PARTLY_CLOUDY_NIGHT,24.38,1000.09,45.07,18.74,17.45
nongzhanguan_aq,2018-04-29 14:00:00,1525010400,39.94,116.46,Urban Stations,99,132,40,1,125,8,PARTLY_CLOUDY_NIGHT,24.06,1002.09,46.48,18.31,19.15
wanliu_aq,2018-04-29 14:00:00,1525010400,39.99,116.29,Urban Stations,101,171,91,1,78,2,PARTLY_CLOUDY_NIGHT,23.45,996.68,42.77,20.76,16.66
beibuxinqu_aq,2018-04-29 14:00:00,1525010400,40.09,116.17,Urban Stations,100,230,72,1.3,47,2,PARTLY_CLOUDY_NIGHT,24.05,983.05,44.7,21.03,13.92
zhiwuyuan_aq,2018-04-29 14:00:00,1525010400,40,116.21,Urban Stations,,,,,,,PARTLY_CLOUDY_NIGHT,23.36,990.9,41.83,22.25,15.47
fengtaihuayuan_aq,2018-04-29 14:00:00,1525010400,39.86,116.28,Urban Stations,123,171,57,1.2,124,12,PARTLY_CLOUDY_NIGHT,23.8,998.68,42.7,21.17,18.72
yungang_aq,2018-04-29 14:00:00,1525010400,39.82,116.15,Urban Stations,104,162,42,1,124,7,PARTLY_CLOUDY_NIGHT,23.93,989.37,41.73,23.92,17.05
gucheng_aq,2018-04-29 14:00:00,1525010400,39.91,116.18,Urban Stations,119,140,52,0.9,136,7,PARTLY_CLOUDY_NIGHT,23.95,990.56,41.88,22.8,16.44
fangshan_aq,2018-04-29 14:00:00,1525010400,39.74,116.14,Suburban Stations,103,208,79,1.1,103,8,PARTLY_CLOUDY_NIGHT,23.39,992.59,41.59,24.56,18.07
daxing_aq,2018-04-29 14:00:00,1525010400,39.72,116.4,Suburban Stations,129,190,60,0.9,113,9,PARTLY_CLOUDY_NIGHT,23.95,1001.91,46.19,18.26,22.17
yizhuang_aq,2018-04-29 14:00:00,1525010400,39.8,116.51,Suburban Stations,104,155,68,1.2,115,5,PARTLY_CLOUDY_NIGHT,23.91,1002.45,49.34,17.43,21.79
